Format,Traqmate Trackvision,V2
Track,Portland International Raceway
Vehicle,CORRADO
Driver,DJ
Starting Date,2019/08/18
Starting Time,16:53:001
Sample Rate (samps/sec),10
Duration (secs),1952
Elapsed Time,Lat (Degrees),Lon (Degrees),Altitude (meters),Velocity (MPH),Lap
1817.2,45.596629,-122.699044,6.0,50.970976,20
1817.225,45.596628,-122.699051,6.0,51.099711,20
1817.25,45.596627,-122.699058,6.0,51.228446,20
1817.275,45.596626,-122.699065,6.0,51.333596,20
1817.3,45.596625,-122.699072,6.0,51.457418000000004,20
1817.325,45.596624,-122.69908,6.0,51.59598,20
1817.35,45.596623,-122.699087,6.0,51.73749,20
1817.375,45.596622,-122.699094,6.0,51.87507,20
1817.4,45.596621,-122.699101,6.0,51.977271,20
1817.425,45.59662,-122.699109,6.0,52.05588800000001,20
1817.45,45.596619,-122.699116,6.0,52.149246,20
1817.475,45.596618,-122.699123,6.0,52.27405,20
1817.5,45.596616,-122.699131,6.0,51.816659,20
1817.525,45.596615,-122.699138,6.0,51.874639,20
1817.55,45.596614,-122.699145,6.0,52.014182999999996,20
1817.575,45.596613,-122.699152,6.0,52.221535,20
1817.6,45.596612,-122.69916,6.0,52.348305,20
1817.625,45.59661,-122.699167,6.0,52.482936,20
1817.65,45.596609,-122.699174,6.0,52.612654,20
1817.675,45.596608,-122.699182,6.0,52.666703,20
1817.7,45.596606,-122.699189,6.0,52.767922,20
1817.725,45.596605,-122.699196,6.0,52.949724,20
1817.75,45.596604,-122.699205,6.0,53.131525,20
1817.775,45.596602,-122.699212,6.0,53.264191,20
1817.8,45.596601,-122.69922,6.0,53.289741,20
1817.825,45.596599,-122.699227,6.0,53.344773,20
1817.85,45.596598,-122.699234,6.0,53.445009000000006,20
1817.875,45.596597,-122.699242,6.0,53.624845,20
1817.9,45.596595,-122.699249,6.0,53.754563,20
1817.925,45.596594,-122.699257,6.0,53.863644,20
1817.95,45.596592,-122.699264,6.0,53.969777,20
1817.975,45.596591,-122.699272,6.0,54.038566,20
1818.0,45.596589,-122.69928,6.0,54.591801,20
1818.025,45.596587,-122.699288,6.0,54.735276,20
1818.05,45.596586,-122.699295,6.0,54.898406,20
1818.075,45.596584,-122.699303,6.0,55.026159,20
1818.1,45.596583,-122.699311,6.0,55.07627699999999,20
1818.125,45.596581,-122.699318,6.0,55.136222,20
1818.15,45.59658,-122.699326,6.0,55.252182,20
1818.175,45.596578,-122.699333,6.0,55.410397999999994,20
1818.2,45.596577,-122.699341,6.0,55.555839,20
1818.225,45.596575,-122.699349,6.0,55.631508,20
1818.25,45.596573,-122.699358,6.0,55.707177,20
1818.275,45.596572,-122.699366,6.0,55.808396,20
1818.3,45.59657,-122.699373,6.0,55.98430100000001,20
1818.325,45.596568,-122.699381,6.0,56.099278,20
1818.35,45.596567,-122.699389,6.0,56.174947,20
1818.375,45.596565,-122.699396,6.0,56.23783999999999,20
1818.4,45.596564,-122.699404,6.0,56.329232,20
1818.425,45.596562,-122.699412,6.0,56.408832,20
1818.45,45.596561,-122.69942,6.0,56.511034,20
1818.475,45.596559,-122.699427,6.0,56.586702,20
1818.5,45.596557,-122.699437,6.0,57.45336499999999,20
1818.525,45.596556,-122.699445,6.0,57.559498,20
1818.55,45.596554,-122.699453,6.0,57.669561,20
1818.575,45.596552,-122.699461,6.0,57.749161,20
1818.6,45.596551,-122.699469,6.0,57.818933,20
1818.625,45.596549,-122.699477,6.0,57.917204,20
1818.65,45.596548,-122.699485,6.0,58.023337,20
1818.675,45.596546,-122.699493,6.0,58.12947,20
1818.7,45.596545,-122.699501,6.0,58.195311,20
1818.725,45.596544,-122.699509,6.0,58.252308,20
1818.75,45.596542,-122.699519,6.0,58.309306,20
1818.775,45.596541,-122.699527,6.0,58.369251,20
1818.8,45.596539,-122.699535,6.0,58.477349,20
1818.825,45.596538,-122.699543,6.0,58.593309,20
1818.85,45.596537,-122.699551,6.0,58.675856,20
1818.875,45.596535,-122.699559,6.0,58.728923,20
1818.9,45.596534,-122.699568,6.0,58.777076,20
1818.925,45.596533,-122.699576,6.0,58.899914,20
1818.95,45.596532,-122.699584,6.0,58.9746,20
1818.975,45.596531,-122.699592,6.0,59.055183,20
1819.0,45.596529,-122.699602,6.0,59.628025,20
1819.025,45.596528,-122.69961,6.0,59.711555,20
1819.05,45.596527,-122.699619,6.0,59.801965,20
1819.075,45.596526,-122.699627,6.0,59.892374,20
1819.1,45.596525,-122.699636,6.0,59.951337,20
1819.125,45.596524,-122.699644,6.0,60.033884,20
1819.15,45.596523,-122.699653,6.0,60.114466,20
1819.175,45.596522,-122.699661,6.0,60.189152,20
1819.2,45.596521,-122.69967,6.0,60.267769,20
1819.225,45.59652,-122.699678,6.0,60.350317,20
1819.25,45.596519,-122.699688,6.0,60.432865,20
1819.275,45.596518,-122.699697,6.0,60.55079,20
1819.3,45.596518,-122.699705,6.0,60.594029,20
1819.325,45.596517,-122.699714,6.0,60.701144,20
1819.35,45.596516,-122.699723,6.0,60.837741,20
1819.375,45.596516,-122.699731,6.0,60.909479,20
1819.4,45.596515,-122.69974,6.0,60.997923,20
1819.425,45.596514,-122.699749,6.0,61.058851,20
1819.45,45.596514,-122.699757,6.0,61.162036,20
1819.475,45.596514,-122.699766,6.0,61.237704,20
1819.5,45.596513,-122.699776,6.0,61.957786,20
1819.525,45.596512,-122.699785,6.0,62.052126,20
1819.55,45.596512,-122.699794,6.0,62.172017,20
1819.575,45.596512,-122.699803,6.0,62.228032,20
1819.6,45.596511,-122.699812,6.0,62.329251,20
1819.625,45.596511,-122.699821,6.0,62.431453,20
1819.65,45.596511,-122.69983,6.0,62.551343,20
1819.675,45.596511,-122.699839,6.0,62.64077,20
1819.7,45.59651,-122.699848,6.0,62.691871,20
1819.725,45.59651,-122.699857,6.0,62.815692,20
1819.75,45.59651,-122.699867,6.0,62.939514,20
1819.775,45.59651,-122.699876,6.0,63.020096,20
1819.8,45.59651,-122.699885,6.0,63.091834,20
1819.825,45.59651,-122.699894,6.0,63.154727,20
1819.85,45.59651,-122.699903,6.0,63.26086,20
1819.875,45.59651,-122.699912,6.0,63.339476999999995,20
1819.9,45.596511,-122.699921,6.0,63.469195,20
1819.925,45.596511,-122.69993,6.0,63.608739,20
1819.95,45.596511,-122.699939,6.0,63.682443,20
1819.975,45.596511,-122.699948,6.0,63.745335999999995,20
1820.0,45.596512,-122.699958,6.0,63.809312,20
1820.025,45.596512,-122.699967,6.0,63.954753,20
1820.05,45.596512,-122.699976,6.0,64.082505,20
1820.075,45.596513,-122.699986,6.0,64.118865,20
1820.1,45.596514,-122.699995,6.0,64.230894,20
1820.125,45.596514,-122.700004,6.0,64.313442,20
1820.15,45.596515,-122.700013,6.0,64.37437,20
1820.175,45.596515,-122.700022,6.0,64.452987,20
1820.2,45.596516,-122.700031,6.0,64.512932,20
1820.225,45.596517,-122.700041,6.0,64.608255,20
1820.25,45.596518,-122.70005,6.0,64.703578,20
1820.275,45.596518,-122.700059,6.0,64.823469,20
1820.3,45.596519,-122.700069,6.0,64.924688,20
1820.325,45.59652,-122.700078,6.0,65.015097,20
1820.35,45.596521,-122.700087,6.0,65.13204,20
1820.375,45.596522,-122.700096,6.0,65.230311,20
1820.4,45.596523,-122.700106,6.0,65.330547,20
1820.425,45.596524,-122.700115,6.0,65.426853,20
1820.45,45.596525,-122.700124,6.0,65.528072,20
1820.475,45.596526,-122.700133,6.0,65.643049,20
1820.5,45.596527,-122.700144,6.0,65.886653,20
1820.525,45.596528,-122.700153,6.0,65.97608,20
1820.55,45.59653,-122.700162,6.0,66.066489,20
1820.575,45.596531,-122.700172,6.0,66.182449,20
1820.6,45.596532,-122.700181,6.0,66.321994,20
1820.625,45.596533,-122.70019,6.0,66.436971,20
1820.65,45.596535,-122.7002,6.0,66.534259,20
1820.675,45.596536,-122.700209,6.0,66.64334,20
1820.7,45.596538,-122.700218,6.0,66.742594,20
1820.725,45.596539,-122.700228,6.0,66.834969,20
1820.75,45.59654,-122.700238,6.0,66.927343,20
1820.775,45.596542,-122.700247,6.0,67.045269,20
1820.8,45.596544,-122.700257,6.0,67.170073,20
1820.825,45.596545,-122.700266,6.0,67.259499,20
1820.85,45.596547,-122.700275,6.0,67.358753,20
1820.875,45.596549,-122.700285,6.0,67.442284,20
1820.9,45.59655,-122.700294,6.0,67.558243,20
1820.925,45.596552,-122.700303,6.0,67.670272,20
1820.95,45.596554,-122.700313,6.0,67.755768,20
1820.975,45.596555,-122.700322,6.0,67.854039,20
1821.0,45.596557,-122.700333,6.0,68.226284,20
1821.025,45.596559,-122.700342,6.0,68.339296,20
1821.05,45.596561,-122.700352,6.0,68.425774,20
1821.075,45.596563,-122.700361,6.0,68.515201,20
1821.1,45.596565,-122.700371,6.0,68.604627,20
1821.125,45.596567,-122.70038,6.0,68.684227,20
1821.15,45.596569,-122.700389,6.0,68.802152,20
1821.175,45.596571,-122.700399,6.0,68.886665,20
1821.2,45.596573,-122.700408,6.0,68.997711,20
1821.225,45.596575,-122.700418,6.0,69.06257,20
1821.25,45.596577,-122.700428,6.0,69.127429,20
1821.275,45.596579,-122.700438,6.0,69.213908,20
1821.3,45.596581,-122.700447,6.0,69.263043,20
1821.325,45.596583,-122.700457,6.0,69.357383,20
1821.35,45.596585,-122.700466,6.0,69.420277,20
1821.375,45.596587,-122.700475,6.0,69.490049,20
1821.4,45.59659,-122.700485,6.0,69.510686,20
1821.425,45.596592,-122.700494,6.0,69.554908,20
1821.45,45.596594,-122.700504,6.0,69.579476,20
1821.475,45.596596,-122.700513,6.0,69.591268,20
1821.5,45.596599,-122.700524,6.0,70.349606,20
1821.525,45.596601,-122.700534,6.0,70.343793,20
1821.55,45.596603,-122.700543,6.0,70.355586,20
1821.575,45.596606,-122.700553,6.0,70.334272,20
1821.6,45.596608,-122.700562,6.0,70.329427,20
1821.625,45.59661,-122.700572,6.0,70.311989,20
1821.65,45.596612,-122.700581,6.0,70.284862,20
1821.675,45.596615,-122.700591,6.0,70.272267,20
1821.7,45.596617,-122.7006,6.0,70.239327,20
1821.725,45.596619,-122.70061,6.0,70.214138,20
1821.75,45.596622,-122.70062,6.0,70.188948,20
1821.775,45.596624,-122.70063,6.0,70.159884,20
1821.8,45.596627,-122.700639,6.0,70.109505,20
1821.825,45.596629,-122.700649,6.0,70.084316,20
1821.85,45.596631,-122.700658,6.0,70.034906,20
1821.875,45.596634,-122.700668,6.0,69.978714,20
1821.9,45.596636,-122.700677,6.0,69.937055,20
1821.925,45.596638,-122.700687,6.0,69.869238,20
1821.95,45.596641,-122.700696,6.0,69.824672,20
1821.975,45.596643,-122.700705,6.0,69.745229,20
1822.0,45.596646,-122.700716,9.0,70.968835,20
1822.025,45.596648,-122.700726,9.0,70.893267,20
1822.05,45.596651,-122.700735,9.0,70.822543,20
1822.075,45.596653,-122.700745,9.0,70.702409,20
1822.1,45.596656,-122.700754,9.0,70.592932,20
1822.125,45.596658,-122.700764,9.0,70.547398,20
1822.15,45.596661,-122.700773,9.0,70.478612,20
1822.175,45.596663,-122.700783,9.0,70.404981,20
1822.2,45.596665,-122.700792,9.0,70.338133,20
1822.225,45.596668,-122.700802,9.0,70.296473,20
1822.25,45.59667,-122.700811,9.0,70.254814,20
1822.275,45.596673,-122.700821,9.0,70.172464,20
1822.3,45.596675,-122.70083,9.0,70.092052,20
1822.325,45.596678,-122.700839,9.0,70.004859,20
1822.35,45.59668,-122.700849,9.0,69.950605,20
1822.375,45.596683,-122.700858,9.0,69.873099,20
1822.4,45.596685,-122.700868,9.0,69.796562,20
1822.425,45.596688,-122.700877,9.0,69.720994,20
1822.45,45.59669,-122.700886,9.0,69.648333,20
1822.475,45.596693,-122.700896,9.0,69.579546,20
1822.5,45.596695,-122.700905,9.0,70.243494,20
1822.525,45.596698,-122.700915,9.0,70.167926,20
1822.55,45.5967,-122.700924,9.0,70.092358,20
1822.575,45.596703,-122.700934,9.0,70.01679,20
1822.6,45.596706,-122.700943,9.0,69.941222,20
1822.625,45.596708,-122.700952,9.0,69.86081,20
1822.65,45.596711,-122.700962,9.0,69.780398,20
1822.675,45.596713,-122.700971,9.0,69.687391,20
1822.7,45.596716,-122.70098,9.0,69.602135,20
1822.725,45.596718,-122.70099,9.0,69.51591,20
1822.75,45.596721,-122.700998,9.0,69.429685,20
1822.775,45.596723,-122.701008,9.0,69.35218,20
1822.8,45.596726,-122.701017,9.0,69.268861,20
1822.825,45.596728,-122.701026,9.0,69.202012,20
1822.85,45.596731,-122.701035,9.0,69.11385,20
1822.875,45.596733,-122.701045,9.0,69.036344,20
1822.9,45.596736,-122.701054,9.0,68.951088,20
1822.925,45.596738,-122.701063,9.0,68.869707,20
1822.95,45.596741,-122.701072,9.0,68.774763,20
1822.975,45.596743,-122.701081,9.0,68.674974,20
1823.0,45.596746,-122.701091,9.0,69.247933,20
1823.025,45.596748,-122.7011,9.0,69.15977,20
1823.05,45.596751,-122.701109,9.0,69.080327,20
1823.075,45.596754,-122.701119,9.0,68.998946,20
1823.1,45.596756,-122.701128,9.0,68.91369,20
1823.125,45.596759,-122.701137,9.0,68.842966,20
1823.15,45.596761,-122.701146,9.0,68.76546,20
1823.175,45.596764,-122.701155,9.0,68.689892,20
1823.2,45.596766,-122.701165,9.0,68.600761,20
1823.225,45.596769,-122.701174,9.0,68.516473,20
1823.25,45.596771,-122.701182,9.0,68.432186,20
1823.275,45.596773,-122.701191,9.0,68.353711,20
1823.3,45.596776,-122.7012,9.0,68.277175,20
1823.325,45.596778,-122.70121,9.0,68.189012,20
1823.35,45.596781,-122.701219,9.0,68.113444,20
1823.375,45.596783,-122.701228,9.0,68.035938,20
1823.4,45.596786,-122.701237,9.0,67.951651,20
1823.425,45.596788,-122.701246,9.0,67.875114,20
1823.45,45.596791,-122.701255,9.0,67.797609,20
1823.475,45.596793,-122.701264,9.0,67.720103,20
1823.5,45.596796,-122.701273,9.0,68.068828,20
1823.525,45.596798,-122.701282,9.0,67.986479,20
1823.55,45.596801,-122.701291,9.0,67.917692,20
1823.575,45.596804,-122.7013,9.0,67.833405,20
1823.6,45.596806,-122.701309,9.0,67.762681,20
1823.625,45.596809,-122.701318,9.0,67.668706,20
1823.65,45.596811,-122.701327,9.0,67.582481,20
1823.675,45.596814,-122.701336,9.0,67.519507,20
1823.7,45.596816,-122.701345,9.0,67.442002,20
1823.725,45.596819,-122.701354,9.0,67.362558,20
1823.75,45.596821,-122.701363,9.0,67.283115,20
1823.775,45.596823,-122.701372,9.0,67.204641,20
1823.8,45.596826,-122.701381,9.0,67.131979,20
1823.825,45.596828,-122.70139,9.0,67.055442,20
1823.85,45.596831,-122.701399,9.0,66.969217,20
1823.875,45.596833,-122.701408,9.0,66.886868,20
1823.9,45.596836,-122.701417,9.0,66.815175,20
1823.925,45.596838,-122.701426,9.0,66.7367,20
1823.95,45.596841,-122.701435,9.0,66.654351,20
1823.975,45.596843,-122.701443,9.0,66.572001,20
1824.0,45.596846,-122.701452,9.0,66.944575,20
1824.025,45.596848,-122.701461,9.0,66.867069,20
1824.05,45.596851,-122.70147,9.0,66.776969,20
1824.075,45.596853,-122.701479,9.0,66.692682,20
1824.1,45.596856,-122.701488,9.0,66.62874,20
1824.125,45.596858,-122.701497,9.0,66.542515,20
1824.15,45.596861,-122.701506,9.0,66.462102,20
1824.175,45.596863,-122.701515,9.0,66.376846,20
1824.2,45.596866,-122.701523,9.0,66.301278,20
1824.225,45.596868,-122.701532,9.0,66.231523,20
1824.25,45.596871,-122.701541,9.0,66.161768,20
1824.275,45.596873,-122.70155,9.0,66.081356,20
1824.3,45.596875,-122.701559,9.0,66.005788,20
1824.325,45.596878,-122.701568,9.0,65.937002,20
1824.35,45.59688,-122.701576,9.0,65.860465,20
1824.375,45.596883,-122.701585,9.0,65.763583,20
1824.4,45.596885,-122.701594,9.0,65.687046,20
1824.425,45.596888,-122.701603,9.0,65.603728,20
1824.45,45.59689,-122.701612,9.0,65.525253,20
1824.475,45.596892,-122.70162,9.0,65.444841,20
1824.5,45.596895,-122.701629,9.0,65.914808,20
1824.525,45.596897,-122.701638,9.0,65.848929,20
1824.55,45.5969,-122.701647,9.0,65.768516,20
1824.575,45.596902,-122.701655,9.0,65.688104,20
1824.6,45.596905,-122.701664,9.0,65.607692,20
1824.625,45.596907,-122.701673,9.0,65.528249,20
1824.65,45.596909,-122.701682,9.0,65.458494,20
1824.675,45.596912,-122.70169,9.0,65.38002,20
1824.7,45.596914,-122.701699,9.0,65.307358,20
1824.725,45.596917,-122.701708,9.0,65.224039,20
1824.75,45.596919,-122.701716,9.0,65.140721,20
1824.775,45.596921,-122.701725,9.0,65.069997,20
1824.8,45.596924,-122.701734,9.0,64.979897,20
1824.825,45.596926,-122.701742,9.0,64.90336,20
1824.85,45.596929,-122.701751,9.0,64.825854,20
1824.875,45.596931,-122.70176,9.0,64.745442,20
1824.9,45.596933,-122.701768,9.0,64.669874,20
1824.925,45.596936,-122.701777,9.0,64.5914,20
1824.95,45.596938,-122.701786,9.0,64.498393,20
1824.975,45.59694,-122.701794,9.0,64.4267,20
1825.0,45.596943,-122.701803,9.0,64.861729,20
1825.025,45.596945,-122.701812,9.0,64.78713,20
1825.05,45.596947,-122.70182,9.0,64.698967,20
1825.075,45.59695,-122.701829,9.0,64.606929,20
1825.1,45.596952,-122.701838,9.0,64.527486,20
1825.125,45.596954,-122.701846,9.0,64.440292,20
1825.15,45.596957,-122.701855,9.0,64.358911,20
1825.175,45.596959,-122.701863,9.0,64.276562,20
1825.2,45.596961,-122.701872,9.0,64.184524,20
1825.225,45.596964,-122.701881,9.0,64.102174,20
1825.25,45.596966,-122.701889,9.0,64.019824,20
1825.275,45.596968,-122.701897,9.0,63.933599,20
1825.3,45.596971,-122.701906,9.0,63.84253,20
1825.325,45.596973,-122.701914,9.0,63.750492,20
1825.35,45.596975,-122.701923,9.0,63.673955,20
1825.375,45.596978,-122.701931,9.0,63.577073,20
1825.4,45.59698,-122.70194,9.0,63.487942,20
1825.425,45.596982,-122.701948,9.0,63.39881,20
1825.45,45.596984,-122.701957,9.0,63.305804,20
1825.475,45.596987,-122.701965,9.0,63.23508,20
1825.5,45.596989,-122.701974,9.0,63.555003,20
1825.525,45.596991,-122.701982,9.0,63.465872,20
1825.55,45.596994,-122.701991,9.0,63.383522,20
1825.575,45.596996,-122.701999,9.0,63.28664,20
1825.6,45.596998,-122.702008,9.0,63.207197,20
1825.625,45.597001,-122.702016,9.0,63.112252,20
1825.65,45.597003,-122.702024,9.0,63.004713,20
1825.675,45.597005,-122.702033,9.0,62.918488,20
1825.7,45.597007,-122.702041,9.0,62.817731,20
1825.725,45.59701,-122.70205,9.0,62.730537,20
1825.75,45.597012,-122.702058,9.0,62.643343,20
1825.775,45.597014,-122.702067,9.0,62.540648,20
1825.8,45.597017,-122.702075,9.0,62.467018,20
1825.825,45.597019,-122.702083,9.0,62.370136,20
1825.85,45.597021,-122.702092,9.0,62.281973,20
1825.875,45.597024,-122.7021,9.0,62.200592,20
1825.9,45.597026,-122.702108,9.0,62.099835,20
1825.925,45.597028,-122.702117,9.0,62.021361,20
1825.95,45.59703,-122.702125,9.0,61.927385,20
1825.975,45.597033,-122.702133,9.0,61.828565,20
1826.0,45.597035,-122.702142,9.0,62.411992,20
1826.025,45.597037,-122.70215,9.0,62.30832800000001,20
1826.05,45.59704,-122.702158,9.0,62.22501,20
1826.075,45.597042,-122.702166,9.0,62.132003,20
1826.1,45.597044,-122.702175,9.0,62.035121,20
1826.125,45.597047,-122.702183,9.0,61.950834,20
1826.15,45.597049,-122.702191,9.0,61.852983,20
1826.175,45.597051,-122.702199,9.0,61.75707,20
1826.2,45.597054,-122.702208,9.0,61.671813,20
1826.225,45.597056,-122.702216,9.0,61.570087,20
1826.25,45.597058,-122.702224,9.0,61.468361,20
1826.275,45.597061,-122.702232,9.0,61.376323,20
1826.3,45.597063,-122.70224,9.0,61.270722000000006,20
1826.325,45.597065,-122.702249,9.0,61.191279,20
1826.35,45.597068,-122.702257,9.0,61.092459,20
1826.375,45.59707,-122.702265,9.0,61.002359,20
1826.4,45.597072,-122.702273,9.0,60.913227,20
1826.425,45.597075,-122.702281,9.0,60.811501,20
1826.45,45.597077,-122.702289,9.0,60.729151,20
1826.475,45.59708,-122.702297,9.0,60.627425,20
1826.5,45.597082,-122.702305,9.0,61.254947,20
1826.525,45.597085,-122.702313,9.0,61.168722,20
1826.55,45.597087,-122.702321,9.0,61.062152,20
1826.575,45.59709,-122.702329,9.0,60.970113999999995,20
1826.6,45.597092,-122.702337,9.0,60.87517,20
1826.625,45.597095,-122.702345,9.0,60.774412,20
1826.65,45.597097,-122.702353,9.0,60.68625,20
1826.675,45.5971,-122.702361,9.0,60.598087,20
1826.7,45.597102,-122.702369,9.0,60.493454,20
1826.725,45.597105,-122.702377,9.0,60.410136,20
1826.75,45.597107,-122.702384,9.0,60.326817,20
1826.775,45.59711,-122.702392,9.0,60.22606,20
1826.8,45.597112,-122.7024,9.0,60.139835,20
1826.825,45.597115,-122.702408,9.0,60.034234,20
1826.85,45.597117,-122.702415,9.0,59.945102,20
1826.875,45.59712,-122.702423,9.0,59.849188999999996,20
1826.9,45.597123,-122.702431,9.0,59.738743,20
1826.925,45.597125,-122.702439,9.0,59.65639399999999,20
1826.95,45.597128,-122.702446,9.0,59.559512,20
1826.975,45.597131,-122.702454,9.0,59.459723,20
1827.0,45.597133,-122.702462,9.0,60.008343,20
1827.025,45.597136,-122.702469,9.0,59.917274,20
1827.05,45.597139,-122.702477,9.0,59.82233000000001,20
1827.075,45.597142,-122.702485,9.0,59.748699,20
1827.1,45.597145,-122.702492,9.0,59.651817,20
1827.125,45.597147,-122.7025,9.0,59.565592,20
1827.15,45.59715,-122.702507,9.0,59.488087,20
1827.175,45.597153,-122.702515,9.0,59.387329,20
1827.2,45.597156,-122.702522,9.0,59.302073,20
1827.225,45.597159,-122.70253,9.0,59.215848,20
1827.25,45.597162,-122.702537,9.0,59.129623,20
1827.275,45.597165,-122.702544,9.0,59.045336,20
1827.3,45.597167,-122.702551,9.0,58.956204,20
1827.325,45.59717,-122.702559,9.0,58.851572,20
1827.35,45.597173,-122.702566,9.0,58.76244,20
1827.375,45.597176,-122.702573,9.0,58.663621,20
1827.4,45.597179,-122.70258,9.0,58.566739,20
1827.425,45.597183,-122.702588,9.0,58.467919,20
1827.45,45.597186,-122.702595,9.0,58.366193,20
1827.475,45.597189,-122.702602,9.0,58.27028,20
1827.5,45.597192,-122.702609,9.0,58.80293699999999,20
1827.525,45.597195,-122.702616,9.0,58.690554,20
1827.55,45.597198,-122.702623,9.0,58.605298,20
1827.575,45.597201,-122.70263,9.0,58.503572,20
1827.6,45.597205,-122.702637,9.0,58.397002,20
1827.625,45.597208,-122.702644,9.0,58.29527600000001,20
1827.65,45.597211,-122.702651,9.0,58.185799,20
